1	-132.2354049817586,598.9234540139203,-326.02140395974226,403.34161834567647,-13.080514721665446,-87.96862977783445,-285.44286998237925,135.2253908698408,-188.36123954715924,-128.2045711131874,83.57029524709088,-77.45098371728429,16.887116156563625,-81.72022424433918,76.86165964473302,-28.62859775761274,11.146921060250158,86.78605811901802,17.162321980005544,58.853438747872396,25.025999596326464,-5.635248025797175,-31.138111004129843,-76.90964304507666,-20.382102528843742
2	-186.66101520544802,-327.2931746266035,351.84927595165794,411.05024606238686,-351.57351367504816,-338.36954107546546,82.30772464793066,256.23741021367795,219.928484783346,-140.76346382824227,50.96023011844143,28.19746783181713,-107.56779029285084,53.21157463842195,-137.91720970068522,7.789275977076824,39.580351621290845,15.931019009344007,-7.553025768028626,48.92216333416641,-17.50065870754606,-55.20650522535957,65.3914011231797,32.05239279542159,44.53975552435414
3	-241.99133764821886,38.22857788785786,283.1831585900914,532.4164816991134,-223.14157627963235,543.8070440713117,147.34980984212154,-104.4058161418233,40.42725280885265,116.18563692991472,-85.73971043146838,-74.07089591842757,85.62848892312445,-56.34675600237971,-8.317698247998026,-38.51825110923405,-85.81265882121238,-46.398540952967245,48.29522140540796,-50.315951787645886,22.710219282126012,47.47515738530926,1.1213429394410857,-17.178332195364245,7.3560201102903005
4	-205.58999159008334,-448.0693821281176,-651.8447813256186,-130.4582004435682,-103.06908600471205,90.96891348892176,-52.94277929842197,108.4063727383312,-26.90112237998189,210.32480530189642,76.83348790140413,-47.47102010652361,-17.097431624823002,-12.230023701682743,-42.306675364164896,19.40729374296989,58.88177291312411,7.650460607957785,10.839510723941588,-36.45853935481033,-5.106552154370011,-7.273217756259268,-22.569367431320924,36.7901148828568,35.74413156680374
5	-50.14457156038296,-202.74159377585568,94.51998657147003,-516.5846888453901,-307.44450532195873,-48.905160288523994,-127.57631263698813,-156.2088338808739,145.74577701031484,-141.11962762261575,46.61683087841408,0.32361786653911084,143.51925279944717,21.174978771410238,21.019637749833564,33.838002321020156,-57.72380902120131,-29.061778204916248,4.016411126493645,-33.032910343838964,0.9379531559193591,35.10829334409862,-64.05110308687966,-23.75431994202031,-10.018291354850804
6	738.7430334246808,-365.7675326876766,98.41690484471148,99.99132497238824,210.74847739267148,-5.669975498899705,35.933454452562195,-90.81238147059837,-80.41399325235773,-59.213106721196,24.683424068478786,34.39402301157318,15.862453310495095,-29.678187703697343,101.9536498186595,-11.32555086275756,31.591366073084625,6.812649578022646,-34.53587999567516,15.479089959165224,5.18364127531323,-11.848956108218529,39.35011789766781,3.4907611240816507,3.7761132035543756
7	-941.0112052099221,-159.62251601262196,542.4037605498054,-348.8900720566467,397.16907561929946,235.2851226116996,-83.61979675144009,169.9566601194783,-127.08612242075641,-61.23380795446979,-68.03059313057521,-18.922061669951198,-93.54827547863653,-42.50110896875903,45.925329349072356,-39.6443008055099,79.84628059432251,-61.95995474773267,-16.8525445192802,1.4980582971213876,-9.301407434611775,40.66270735697235,74.90429332859364,-46.46141184112589,-29.765103573803824
8	264.77387472472464,628.6850254265937,-239.66743795420336,-189.30122508905342,-27.769603139535203,92.81161308947202,58.059270102656086,62.75451506064863,53.90860568990035,-165.0526352557586,-141.70631729671376,119.73462958478633,-49.376287250726726,95.75993806724664,-40.600003422514476,-42.61008474295912,-2.263605716985581,-16.780244844318652,-11.609122712144536,-89.01995980144916,-58.74561099417751,12.42893027095832,62.18523913137308,77.71187584454452,-23.891165004034885
9	-1094.320307988957,-220.50028617004128,-234.72882640261506,112.77541885076347,659.4092601087341,-349.6250989966709,158.8167595854142,-328.15439587404825,-1.6407595180773809,-109.30992435539922,-97.31823873291975,69.17305767308243,-55.533989854428505,117.4877672173822,-12.03143567276943,19.570358281180667,-100.52764949000145,20.290280195119124,-48.78069854417744,62.620806821907976,45.1790482105521,-0.14256944911953967,-79.83424043316391,13.603415059084323,-35.66253261976327
0	246.00794597678626,487.0676801899594,350.08792712985735,-262.81481579367835,58.147285138371515,-226.739924212796,92.52036605078148,-42.62727909536918,1.215060935659249,346.2498004620061,22.52596091939157,-53.01738378431899,-21.2559807610363,-27.324464696655642,-52.015517418582306,69.46211511116596,-19.41270319269981,7.6118809663619125,31.130501564992873,70.9820486978515,17.252151120470224,-32.028095473029815,-59.50758066356343,-35.48855942916626,-6.307316944492453
